Incident Number,Exposure Number,ID,Address,Incident Date,Call Number,Alarm DtTm,Arrival DtTm,Close DtTm,City,zipcode,Battalion,Station Area,Box,Suppression Units,Suppression Personnel,EMS Units,EMS Personnel,Other Units,Other Personnel,First Unit On Scene,Estimated Property Loss,Estimated Contents Loss,Fire Fatalities,Fire Injuries,Civilian Fatalities,Civilian Injuries,Number of Alarms,Primary Situation,Mutual Aid,Action Taken Primary,Action Taken Secondary,Action Taken Other,Detector Alerted Occupants,Property Use,Area of Fire Origin,Ignition Cause,Ignition Factor Primary,Ignition Factor Secondary,Heat Source,Item First Ignited,Human Factors Associated with Ignition,Structure Type,Structure Status,Floor of Fire Origin,Fire Spread,No Flame Spread,Number of floors with minimum damage,Number of floors with significant damage,Number of floors with heavy damage,Number of floors with extreme damage,Detectors Present,Detector Type,Detector Operation,Detector Effectiveness,Detector Failure Reason,Automatic Extinguishing System Present,Automatic Extinguishing Sytem Type,Automatic Extinguishing Sytem Perfomance,Automatic Extinguishing Sytem Failure Reason,Number of Sprinkler Heads Operating,Supervisor District,neighborhood_district,point,data_as_of,data_loaded_at
20028149,0,200281490,1079 GOLDEN GATE AVENUE EAST,2020/03/04,200643726,2020/03/04 07:27:33 PM,2020/03/04 07:30:06 PM,2020/03/04 07:43:28 PM,San Francisco,94115,B02,05,3411,3,11,0,0,0,0,,,,0,0,0,0,1,424 Carbon monoxide incident,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Western Addition,POINT (-122.428249 37.779968),2020/03/04 07:43:28 PM,2025/03/16 02:20:48 AM
20028152,0,200281520,ADA COURT,2020/03/04,200643736,2020/03/04 07:29:40 PM,2020/03/04 07:33:00 PM,2020/03/04 07:36:48 PM,San Francisco,94102,B04,03,1544,1,4,0,0,0,0,,,,0,0,0,0,1,"600 Good intent call, other",N None,86 Investigate,,,,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Tenderloin,POINT (-122.415676 37.785448),2020/03/04 07:36:48 PM,2025/03/16 02:20:48 AM
20028156,0,200281560,FULTON STREET,2020/03/04,200643760,2020/03/04 07:33:57 PM,2020/03/04 07:37:16 PM,2020/03/04 08:47:03 PM,San Francisco,94117,B05,21,4243,3,10,2,3,0,0,,,,0,0,0,0,1,"320 Emergency medical service incident, other",N None,34 Transport person,,,,"960 Street, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Lone Mountain/USF,POINT (-122.441488 37.776433),2020/03/04 08:47:03 PM,2025/03/16 02:20:48 AM
20028164,0,200281640,1880 PINE ST 1105 STREET,2020/03/04,200643853,2020/03/04 08:00:26 PM,2020/03/04 08:03:29 PM,2020/03/04 08:25:26 PM,San Francisco,94109,B04,38,3325,3,10,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,73 Provide manpower,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Pacific Heights,POINT (-122.426721 37.788899),2020/03/04 08:25:26 PM,2025/03/16 02:20:48 AM
20028165,0,200281650,RINCON STREET,2020/03/04,200643892,2020/03/04 08:12:18 PM,2020/03/04 08:15:58 PM,2020/03/04 08:19:21 PM,San Francisco,94107,B03,35,2135,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,87 Investigate fire out on arrival,,,,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Financial District/South Beach,POINT (-122.392122 37.784205),2020/03/04 08:19:21 PM,2025/03/16 02:20:48 AM
20028166,0,200281660,GREEN STREET,2020/03/04,200643895,2020/03/04 08:12:36 PM,2020/03/04 08:15:30 PM,2020/03/04 09:46:12 PM,San Francisco,94133,B01,02,1352,1,4,1,2,0,0,,,,0,0,0,0,1,323 Motor vehicle/pedestrian accident (MV Ped),N None,32 Provide basic life support (BLS),,,,NNN None,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Nob Hill,POINT (-122.412285 37.799094),2020/03/04 09:46:12 PM,2025/03/16 02:20:48 AM
20028170,0,200281700,75 CHRISTMAS TREE POINT ROAD,2020/03/04,200643934,2020/03/04 08:25:42 PM,2020/03/04 08:31:43 PM,2020/03/04 08:32:43 PM,San Francisco,94114,B05,24,5268,1,4,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,419 1 or 2 family dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,8,Twin Peaks,POINT (-122.446526 37.754697),2020/03/04 08:32:43 PM,2025/03/16 02:20:48 AM
20028172,0,200281720,1062 SUTTER STREET,2020/03/04,200643946,2020/03/04 08:28:40 PM,2020/03/04 08:32:06 PM,2020/03/04 08:35:11 PM,San Francisco,94109,B04,03,1557,1,4,0,0,0,0,,,,0,0,0,0,1,411 Gasoline or other flammable liquid spill,N None,86 Investigate,,,,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Nob Hill,POINT (-122.417857 37.788114),2020/03/04 08:35:11 PM,2025/03/16 02:20:48 AM
20028179,0,200281790,230 OAK ST 24,2020/03/04,200644017,2020/03/04 08:57:44 PM,2020/03/04 09:01:29 PM,2020/03/04 09:46:58 PM,San Francisco,94102,B02,36,3266,3,11,0,0,0,0,,,,0,0,0,0,1,424 Carbon monoxide incident,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Hayes Valley,POINT (-122.423152 37.77502),2020/03/04 09:46:58 PM,2025/03/16 02:20:48 AM
20028180,0,200281800,88 HOFF STREET,2020/03/04,200644018,2020/03/04 08:58:42 PM,2020/03/04 09:05:24 PM,2020/03/04 09:23:58 PM,San Francisco,94103,B02,07,5236,3,10,0,0,0,0,,,,0,0,0,0,1,"743 Smoke detector activation, no fire - unintentional",N None,63 Restore fire alarm system,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Mission,POINT (-122.420541 37.763594),2020/03/04 09:23:58 PM,2025/03/16 02:20:48 AM
20028185,0,200281850,65 THERESA STREET,2020/03/04,200644055,2020/03/04 09:12:46 PM,2020/03/04 09:16:55 PM,2020/03/04 09:25:04 PM,San Francisco,94112,B09,32,8264,1,4,0,0,0,0,,,,0,0,0,0,1,"440 Electrical  wiring/equipment problem, other",N None,45 Remove hazard,,,,"962 Residential street, road or residential driveway",,,,,,,,,,,,NA,,,,,,,,,,,,,,,11,Outer Mission,POINT (-122.433763 37.728303),2020/03/04 09:25:04 PM,2025/03/16 02:20:48 AM
20028202,0,200282020,HYDE STREET,2020/03/04,200644194,2020/03/04 09:57:14 PM,2020/03/04 10:01:05 PM,2020/03/04 10:01:28 PM,San Francisco,94102,B02,36,1553,2,9,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,"200 Educational, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Tenderloin,POINT (-122.415318 37.780718),2020/03/04 10:01:28 PM,2025/03/16 02:20:48 AM
20028210,0,200282100,GOUGH STREET,2020/03/04,200644298,2020/03/04 10:30:23 PM,2020/03/04 10:33:42 PM,2020/03/04 10:33:59 PM,San Francisco,94102,B02,36,3266,2,9,0,0,0,0,,,,0,0,0,0,1,"712 Direct tie to FD, malicious false alarm",N None,86 Investigate,,,,"519 Food and beverage sales, grocery store",,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Hayes Valley,POINT (-122.422601 37.77502),2020/03/04 10:33:59 PM,2025/03/16 02:20:48 AM
20028212,0,200282120,169 STEUART STREET,2020/03/04,200644302,2020/03/04 10:31:54 PM,2020/03/04 10:35:54 PM,2020/03/05 12:44:51 AM,San Francisco,94105,B03,35,2111,3,10,0,0,0,0,,,,0,0,0,0,1,733 Smoke detector activation due to malfunction,N None,86 Investigate,,,,"449 Hotel/motel, commercial",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Financial District/South Beach,POINT (-122.391982 37.792699),2020/03/05 12:44:51 AM,2025/03/16 02:20:48 AM
20028213,0,200282130,MARKET STREET,2020/03/04,200644305,2020/03/04 10:32:47 PM,2020/03/04 10:38:01 PM,2020/03/04 11:38:32 PM,San Francisco,94103,B02,06,5126,2,9,1,2,0,0,,,,0,0,0,0,1,"311 Medical assist, assist EMS crew",N None,31 Provide first aid & check for injuries,,,,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,8,Mission,POINT (-122.423982 37.77143),2020/03/04 11:38:32 PM,2025/03/16 02:20:48 AM
20028219,0,200282190,2500 MARIPOSA STREET,2020/03/04,200644372,2020/03/04 10:57:33 PM,2020/03/04 11:01:15 PM,2020/03/04 11:11:06 PM,San Francisco,94110,B02,29,5243,3,11,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,,,,952 Railroad yard,,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Mission,POINT (-122.408782 37.763316),2020/03/04 11:11:06 PM,2025/03/16 02:20:48 AM
20028223,0,200282230,683 BRANNAN STREET,2020/03/04,200644404,2020/03/04 11:08:22 PM,2020/03/04 11:13:43 PM,2020/03/04 11:23:43 PM,San Francisco,94103,B03,08,2256,1,5,0,0,0,0,,,,0,0,0,0,1,353 Removal of victim(s) from stalled elevator,N None,"23 Extricate, disentangle",,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Mission Bay,POINT (-122.400518 37.775079),2020/03/04 11:23:43 PM,2025/03/16 02:20:48 AM
20028224,0,200282240,900 KEARNY ST 5TH,2020/03/04,200644410,2020/03/04 11:11:07 PM,2020/03/04 11:15:54 PM,2020/03/04 11:22:50 PM,San Francisco,94111,B01,13,1246,3,11,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,599 Business office,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Chinatown,POINT (-122.405075 37.79629),2020/03/04 11:22:50 PM,2025/03/16 02:20:48 AM
20028235,0,200282350,17TH AVENUE,2020/03/05,200650004,2020/03/05 12:02:06 AM,2020/03/05 12:05:13 AM,2020/03/05 12:05:46 AM,San Francisco,94118,B07,31,7161,2,9,0,0,0,0,,,,0,0,0,0,1,"712 Direct tie to FD, malicious false alarm",N None,86 Investigate,,,,549 Specialty shop,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1,Outer Richmond,POINT (-122.476169 37.780475),2020/03/05 12:05:46 AM,2025/03/16 02:20:48 AM
20028238,0,200282380,1 80WB,2020/03/05,200650015,2020/03/05 12:06:20 AM,2020/03/05 12:16:50 AM,2020/03/05 02:17:53 AM,San Francisco,94103,B03,48,2951,1,4,4,7,0,0,,,,0,0,0,0,1,"300 Rescue, EMS incident, other",N None,86 Investigate,,,,"921 Bridge, trestle",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Financial District/South Beach,POINT (-122.395882 37.787327),2020/03/05 02:17:53 AM,2025/03/16 02:20:48 AM
20028239,0,200282390,FUNSTON AVENUE,2020/03/05,200650016,2020/03/05 12:06:29 AM,2020/03/05 12:08:08 AM,2020/03/05 12:08:17 AM,San Francisco,94118,B07,31,7146,2,9,0,0,0,0,,,,0,0,0,0,1,"712 Direct tie to FD, malicious false alarm",N None,86 Investigate,,,,"571 Service station, gas station",,,,,,,,,,,,NA,,,,,,,,,,,,,,,1,Inner Richmond,POINT (-122.471776 37.78068),2020/03/05 12:08:17 AM,2025/03/16 02:20:48 AM
20028244,0,200282440,ARGUELLO BL,2020/03/05,200650031,2020/03/05 12:18:17 AM,2020/03/05 12:23:23 AM,2020/03/05 12:23:50 AM,San Francisco,94118,B07,31,7113,2,9,0,0,0,0,,,,0,0,0,0,1,"712 Direct tie to FD, malicious false alarm",N None,86 Investigate,,,,"569 Professional supplies, services",,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Inner Richmond,POINT (-122.45886 37.781255),2020/03/05 12:23:50 AM,2025/03/16 02:20:48 AM
20028245,0,200282450,398 HAIGHT STREET,2020/03/05,200650034,2020/03/05 12:20:30 AM,2020/03/05 12:22:58 AM,2020/03/05 12:32:16 AM,San Francisco,94117,B02,06,3524,3,11,0,0,0,0,,,,0,0,0,0,1,"700 False alarm or false call, other",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Hayes Valley,POINT (-122.428734 37.772394),2020/03/05 12:32:16 AM,2025/03/16 02:20:48 AM
20028246,0,200282460,1751 CARROLL AV 313,2020/03/05,200650040,2020/03/05 12:23:15 AM,2020/03/05 12:27:54 AM,2020/03/05 12:46:29 AM,San Francisco,94124,B10,17,6537,3,10,0,0,0,0,,,,0,0,0,0,1,531 Smoke or odor removal,N None,86 Investigate,,,,419 1 or 2 family dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,10,Bayview Hunters Point,POINT (-122.395524 37.726119),2020/03/05 12:46:29 AM,2025/03/16 02:20:48 AM
20028247,0,200282470,1725 SACRAMENTO STREET,2020/03/05,200650043,2020/03/05 12:28:40 AM,2020/03/05 12:34:36 AM,2020/03/05 12:36:48 AM,San Francisco,94109,B04,41,3123,1,4,0,0,0,0,,,,0,0,0,0,1,"500 Service Call, other",N None,"70 Assistance, other",,,,NNN None,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Nob Hill,POINT (-122.421307 37.79137),2020/03/05 12:36:48 AM,2025/03/16 02:20:48 AM
20028250,0,200282500,GEARY BL,2020/03/05,200650054,2020/03/05 12:37:48 AM,2020/03/05 12:41:32 AM,2020/03/05 12:41:52 AM,San Francisco,94118,B05,10,4454,2,9,0,0,0,0,,,,0,0,0,0,1,"712 Direct tie to FD, malicious false alarm",N None,86 Investigate,,,,549 Specialty shop,,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Lone Mountain/USF,POINT (-122.45112 37.781983),2020/03/05 12:41:52 AM,2025/03/16 02:20:48 AM
20028255,0,200282550,222 WILLARD NORTH STREET,2020/03/05,200650072,2020/03/05 12:48:44 AM,2020/03/05 12:53:28 AM,2020/03/05 01:11:14 AM,San Francisco,94118,B07,21,4562,3,10,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,1,Lone Mountain/USF,POINT (-122.456601 37.776539),2020/03/05 01:11:14 AM,2025/03/16 02:20:48 AM
20028257,0,200282570,222 MASON STREET,2020/03/05,200650086,2020/03/05 12:57:51 AM,2020/03/05 12:59:31 AM,2020/03/05 01:11:42 AM,San Francisco,94102,B03,03,1366,3,11,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,63 Restore fire alarm system,,,"449 Hotel/motel, commercial",,,,,,,,,,,,NA,,,,,,,,,,,,,,,5,Tenderloin,POINT (-122.409274 37.785697),2020/03/05 01:11:42 AM,2025/03/16 02:20:48 AM
20028261,0,200282610,2000 UNION STREET,2020/03/05,200650109,2020/03/05 01:17:04 AM,2020/03/05 01:20:38 AM,2020/03/05 01:43:55 AM,San Francisco,94123,B04,16,3443,3,10,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,UUU Undetermined,,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Marina,POINT (-122.432308 37.797563),2020/03/05 01:43:55 AM,2025/03/16 02:20:48 AM
20028269,0,200282690,500 SANSOME STREET,2020/03/05,200650171,2020/03/05 02:02:10 AM,2020/03/05 02:05:37 AM,2020/03/05 02:08:54 AM,San Francisco,94111,B01,13,1211,3,11,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,599 Business office,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Chinatown,POINT (-122.401418 37.794917),2020/03/05 02:08:54 AM,2025/03/16 02:20:48 AM
20028271,0,200282710,BROADWAY,2020/03/05,200650184,2020/03/05 02:09:44 AM,2020/03/05 02:14:51 AM,2020/03/05 02:21:25 AM,San Francisco,94109,B01,41,1632,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,"10 Fire control or extinguishment, other",,,,NNN None,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Russian Hill,POINT (-122.42011 37.796094),2020/03/05 02:21:25 AM,2025/03/16 02:20:48 AM
20028278,0,200282780,2ND STREET,2020/03/05,200650234,2020/03/05 02:49:23 AM,2020/03/05 02:54:20 AM,2020/03/05 02:54:56 AM,San Francisco,94107,B03,08,2152,2,9,0,0,0,0,,,,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,,,,NNN None,,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Financial District/South Beach,POINT (-122.393623 37.783079),2020/03/05 02:54:56 AM,2025/03/16 02:20:48 AM
20028281,0,200282810,MCALLISTER STREET,2020/03/05,200650252,2020/03/05 03:09:52 AM,2020/03/05 03:19:28 AM,2020/03/05 03:19:47 AM,San Francisco,94102,B03,36,1455,1,4,0,0,0,0,,,,0,0,0,0,1,"118 Trash or rubbish fire, contained",N None,11 Extinguishment by fire service personnel,,,U Unknown,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,South of Market,POINT (-122.41198 37.780904),2020/03/05 03:19:47 AM,2025/03/16 02:20:48 AM
20028282,0,200282820,791 POST STREET,2020/03/05,200650253,2020/03/05 03:10:16 AM,2020/03/05 03:17:49 AM,2020/03/05 03:19:39 AM,San Francisco,94109,B04,03,1543,1,5,0,0,0,0,,,,0,0,0,0,1,"520 Water problem, other",N None,86 Investigate,,,,UUU Undetermined,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Tenderloin,POINT (-122.414777 37.787411),2020/03/05 03:19:39 AM,2025/03/16 02:20:48 AM
20028285,0,200282850,600 BLK POST STREET,2020/03/05,200650266,2020/03/05 03:24:37 AM,2020/03/05 03:27:07 AM,2020/03/05 03:32:47 AM,San Francisco,94109,B01,03,1451,1,5,0,0,0,0,,,,0,0,0,0,1,"520 Water problem, other",N None,"60 Systems and services, other",,,,"400 Residential, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Nob Hill,POINT (-122.411702 37.787872),2020/03/05 03:32:47 AM,2025/03/16 02:20:48 AM
20028290,0,200282900,555 9TH STREET,2020/03/05,200650294,2020/03/05 03:59:26 AM,2020/03/05 04:03:18 AM,2020/03/05 04:24:54 AM,San Francisco,94103,B03,29,2331,8,29,1,2,1,2,,,,0,0,0,0,1,442 Overheated motor,N None,86 Investigate,,,,"519 Food and beverage sales, grocery store",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,South of Market,POINT (-122.407314 37.771028),2020/03/05 11:00:00 PM,2025/03/16 02:20:48 AM
20028291,0,200282910,15TH STREET,2020/03/05,200650303,2020/03/05 04:11:50 AM,2020/03/05 04:17:32 AM,2020/03/05 04:17:53 AM,San Francisco,94103,B02,29,2352,2,9,0,0,0,0,,,,0,0,0,0,1,"711 Municipal alarm system, malicious false alarm",N None,86 Investigate,,,,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Mission,POINT (-122.405709 37.767199),2020/03/05 04:17:53 AM,2025/03/16 02:20:48 AM
20028293,0,200282930,1 101SB,2020/03/05,200650311,2020/03/05 04:21:08 AM,2020/03/05 04:28:09 AM,2020/03/05 05:29:12 AM,San Francisco,94103,B02,29,2345,1,4,3,5,0,0,,,,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,32 Provide basic life support (BLS),,,,UUU Undetermined,,,,,,,,,,,,NA,,,,,,,,,,,,,,,10,Potrero Hill,POINT (-122.40315 37.751183),2020/03/05 05:29:12 AM,2025/03/16 02:20:48 AM
20028294,0,200282940,850 LA,2020/03/05,200650312,2020/03/05 04:22:36 AM,2020/03/05 04:29:10 AM,2020/03/05 05:28:55 AM,San Francisco,94122,B07,34,7311,1,4,0,0,0,0,,,,0,0,0,0,1,"651 Smoke scare, odor of smoke",N None,86 Investigate,,,,"900 Outside or special property, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,1,Outer Richmond,POINT (-122.509427 37.772355),2020/03/05 10:09:54 AM,2025/03/16 02:20:48 AM
20028296,0,200282960,14 GRIJALVA DRIVE,2020/03/05,200650315,2020/03/05 04:24:47 AM,2020/03/05 04:31:27 AM,2020/03/05 04:49:33 AM,San Francisco,94132,B08,19,8424,3,11,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,7,Lakeshore,POINT (-122.478354 37.717347),2020/03/05 04:49:33 AM,2025/03/16 02:20:48 AM
20028300,0,200283000,330 CLEMENTINA STREET,2020/03/05,200650331,2020/03/05 04:32:00 AM,2020/03/05 04:37:28 AM,2020/03/05 07:48:29 AM,San Francisco,94107,B03,01,2215,11,41,6,11,2,3,,20000,10000,0,0,0,0,1,111 Building fire,N None,11 Extinguishment by fire service personnel,,,,429 Multifamily dwelling,"14 Common room, den, family room, living room, lounge",3 Failure of equipment or heat source,54 Equipment overloaded,,"10 Heat from powered equipment, other",23 Cabinetry (including built-in),N None,1 Enclosed building,2 In normal use,9,,NO,,,,,1 Present,1 Smoke,2 Detector operated,"1 Detector alerted occupants, occupants responded",,1 Present,1 Wet-pipe sprinkler system,1 System operated and was effective,,1,6,South of Market,POINT (-122.402465 37.781947),2020/03/05 07:48:29 AM,2025/03/16 02:20:48 AM
20028302,0,200283020,1 MARITIME PZ,2020/03/05,200650362,2020/03/05 05:00:25 AM,2020/03/05 05:04:22 AM,2020/03/05 05:13:35 AM,San Francisco,94111,B01,13,1161,3,10,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,,,,"882 Parking garage, general vehicle",,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Financial District/South Beach,POINT (-122.399252 37.79522),2020/03/05 05:13:35 AM,2025/03/16 02:20:48 AM
20028306,0,200283060,1941 MISSION STREET,2020/03/05,200650414,2020/03/05 05:42:38 AM,2020/03/05 05:47:47 AM,2020/03/05 05:53:19 AM,San Francisco,94103,B02,07,5279,3,11,0,0,0,0,,,,0,0,0,0,1,735 Alarm system sounded due to malfunction,N None,86 Investigate,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Mission,POINT (-122.41968 37.766057),2020/03/05 05:53:19 AM,2025/03/16 02:20:48 AM
20028307,0,200283070,FRANCISCO STREET,2020/03/05,200650427,2020/03/05 05:49:17 AM,2020/03/05 05:54:11 AM,2020/03/05 05:59:47 AM,San Francisco,94123,B04,16,3243,1,4,0,0,0,0,,,,0,0,0,0,1,"150 Outside rubbish fire, other",N None,11 Extinguishment by fire service personnel,,,,"960 Street, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,2,Marina,POINT (-122.429858 37.802582),2020/03/05 05:59:47 AM,2025/03/16 02:20:48 AM
20028308,0,200283080,1300 EVANS AVENUE,2020/03/05,200650432,2020/03/05 05:54:38 AM,2020/03/05 05:59:36 AM,2020/03/05 06:07:49 AM,San Francisco,94124,B10,25,6554,3,10,0,0,0,0,,,,0,0,0,0,1,531 Smoke or odor removal,N None,86 Investigate,,,,596 Post office or mailing firms,,,,,,,,,,,,NA,,,,,,,,,,,,,,,10,Bayview Hunters Point,POINT (-122.380818 37.740602),2020/03/05 06:07:49 AM,2025/03/16 02:20:48 AM
20028309,0,200283090,1839 LARKIN STREET,2020/03/05,200650435,2020/03/05 05:56:58 AM,2020/03/05 06:01:31 AM,2020/03/05 06:07:59 AM,San Francisco,94109,B01,41,1633,1,4,0,0,0,0,,,,0,0,0,0,1,"151 Outside rubbish, trash or waste fire",N None,"10 Fire control or extinguishment, other",,,,NNN None,,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Russian Hill,POINT (-122.419913 37.7947),2020/03/05 06:07:59 AM,2025/03/16 02:20:48 AM
20028323,0,200283230,3555 CESAR CHAVEZ STREET,2020/03/05,200650590,2020/03/05 07:15:34 AM,2020/03/05 07:20:26 AM,2020/03/05 07:35:59 AM,San Francisco,94110,B06,11,0555,3,10,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,63 Restore fire alarm system,,,,429 Multifamily dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Noe Valley,POINT (-122.421535 37.747921),2020/03/05 07:35:59 AM,2025/03/16 02:20:48 AM
20028329,0,200283290,1313 SOUTH VAN NESS AV 4,2020/03/05,200650609,2020/03/05 07:19:53 AM,2020/03/05 07:24:31 AM,2020/03/05 07:28:19 AM,San Francisco,94110,B06,11,5534,1,5,0,0,0,0,,,,0,0,0,0,1,"600 Good intent call, other",N None,86 Investigate,,,,419 1 or 2 family dwelling,,,,,,,,,,,,NA,,,,,,,,,,,,,,,9,Mission,POINT (-122.416158 37.752131),2020/03/05 07:28:19 AM,2025/03/16 02:20:48 AM
20028335,0,200283350,OAKDALE AVENUE,2020/03/05,200650650,2020/03/05 07:34:57 AM,2020/03/05 07:38:49 AM,2020/03/05 08:35:01 AM,San Francisco,94124,B10,09,6377,1,4,1,2,0,0,,,,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,31 Provide first aid & check for injuries,34 Transport person,,,963 Street or road in commercial area,,,,,,,,,,,,NA,,,,,,,,,,,,,,,10,Bayview Hunters Point,POINT (-122.403259 37.741926),2020/03/05 08:35:01 AM,2025/03/16 02:20:48 AM
20028337,0,200283370,135 4TH STREET,2020/03/05,200650674,2020/03/05 07:44:14 AM,2020/03/05 07:49:21 AM,2020/03/05 07:53:47 AM,San Francisco,94103,B03,01,2214,3,10,0,0,0,0,,,,0,0,0,0,1,"745 Alarm system activation, no fire - unintentional",N None,86 Investigate,,,,"500 Mercantile, business, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,Financial District/South Beach,POINT (-122.403593 37.784044),2020/03/05 07:53:47 AM,2025/03/16 02:20:48 AM
20028341,0,200283410,VAN NESS AVENUE,2020/03/05,200650757,2020/03/05 08:09:15 AM,2020/03/05 08:14:39 AM,2020/03/05 08:33:03 AM,San Francisco,94109,B04,28,3145,2,8,0,0,0,0,,,,0,0,0,0,1,323 Motor vehicle/pedestrian accident (MV Ped),N None,33 Provide advanced life support (ALS),,,,"960 Street, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,3,Marina,POINT (-122.424542 37.801304),2020/03/05 08:33:03 AM,2025/03/16 02:20:48 AM
20028346,0,200283460,310 TOWNSEND STREET,2020/03/05,200650827,2020/03/05 08:25:48 AM,2020/03/05 08:30:44 AM,2020/03/05 09:25:02 AM,San Francisco,94107,B03,08,2224,1,4,1,2,0,0,,,,0,0,0,0,1,322 Motor vehicle accident with injuries,N None,33 Provide advanced life support (ALS),,,,"960 Street, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,6,South of Market,POINT (-122.395316 37.776926),2020/03/05 09:25:02 AM,2025/03/16 02:20:48 AM
20028349,0,200283490,CLEMENT STREET,2020/03/05,200650838,2020/03/05 08:28:31 AM,2020/03/05 08:31:13 AM,2020/03/05 08:52:40 AM,San Francisco,94121,B07,34,7256,1,4,0,0,0,0,,,,0,0,0,0,1,542 Animal rescue,N None,75 Provide equipment,,,,"400 Residential, other",,,,,,,,,,,,NA,,,,,,,,,,,,,,,1,Lincoln Park,POINT (-122.502584288 37.781301316),2020/03/05 08:52:40 AM,2025/03/16 02:20:48 AM
